First Name,Last Name,Phone Number,Email,Password,Username
Ava,Johnson,6666666666,avajohnson@gmail.com,1234,avajohnson
Sophia,Williams,7777777777,sophiawilliams@gmail.com,1234,sophiawilliams
Oliver,Young,8888888888,oliveryoung@gmail.com,1234,oliveryoung
Charlotte,Allen,9999999999,charlotteallen@gmail.com,1234,charlotteallen
Noah,Lee,1111111111,noahlee@gmail.com,1234,noahlee
Elizabeth,Clark,2222222222,elizabethclark@gmail.com,1234,elizabethclark
Lucas,Adams,3333333333,lucasadams@gmail.com,1234,lucasadams
Emily,Hernandez,4444444444,emilyhernandez@gmail.com,1234,emilyhernandez
James,King,5555555555,jamesking@gmail.com,1234,jamesking
Ava,Wright,6666666666,avawright@gmail.com,1234,avawright
Sophia,Lee,7777777777,sophialee@gmail.com,1234,sophialee
William,Green,8888888888,williamgreen@gmail.com,1234,williamgreen
Emma,Hall,9999999999,emmahall@gmail.com,1234,emmahall



